time,time_us,eA,eB,eC
2192,219200000,314,456,25
2193,219300000,314,456,25
2194,219400000,314,456,25
2195,219500000,314,456,25
2196,219600000,315,456,25
2197,219700000,314,456,25
2198,219800000,314,456,25
2199,219900000,314,456,24
2200,220000000,314,456,25
2201,220100000,314,456,25
2202,220200000,315,456,25
2203,220300000,315,456,25
2204,220400000,315,455,25
2205,220500000,315,456,25
2206,220600000,315,456,25
2207,220700000,314,456,25
2208,220800000,315,456,25
2209,220900000,315,456,25
2210,221000000,315,456,25
2211,221100000,315,456,25
2212,221200000,314,456,25
2213,221300000,314,456,25
2214,221400000,315,456,25
2215,221500000,315,456,25
2216,221600000,315,456,25
2217,221700000,315,456,24
2218,221800000,314,456,25
2219,221900000,315,456,25
2220,222000000,315,456,25
2221,222100000,314,456,25
2222,222200000,314,456,25
2223,222300000,315,456,25
2224,222400000,315,455,25
2225,222500000,314,456,25
2226,222600000,315,456,25
2227,222700000,315,456,25
2228,222800000,314,456,25
2229,222900000,314,456,25
2230,223000000,315,455,25
2231,223100000,315,455,25
2232,223200000,315,456,25
2233,223300000,315,455,25
2234,223400000,315,456,25
2235,223500000,315,456,25
2236,223600000,315,456,25
2237,223700000,315,456,25
2238,223800000,315,456,25
2239,223900000,314,456,25
2240,224000000,314,456,25
2241,224100000,314,456,25
2242,224200000,314,456,25
2243,224300000,314,456,25
2244,224400000,314,456,25
2245,224500000,315,456,25
2246,224600000,315,455,25
2247,224700000,314,456,25
2248,224800000,315,456,25
2249,224900000,314,456,25
2250,225000000,314,456,25
2251,225100000,314,456,25
2252,225200000,314,456,25
2253,225300000,314,456,25
2254,225400000,314,455,25
2255,225500000,314,456,25
2256,225600000,314,455,26
2257,225700000,314,455,25
2258,225800000,314,456,25
2259,225900000,314,456,25
2260,226000000,314,456,25
2261,226100000,314,456,25
2262,226200000,314,455,26
2263,226300000,314,455,26
2264,226400000,314,455,25
2265,226500000,314,455,26
2266,226600000,314,455,25
2267,226700000,314,455,25
2268,226800000,314,456,25
2269,226900000,314,456,25
2270,227000000,314,456,25
2271,227100000,314,455,25
2272,227200000,314,456,25
2273,227300000,314,455,25
2274,227400000,314,456,25
2275,227500000,314,456,26
2276,227600000,313,454,25
2277,227700000,314,455,25
2278,227800000,314,455,25
2279,227900000,314,456,25
2280,228000000,314,456,25
2281,228100000,314,455,25
2282,228200000,314,455,25
2283,228300000,314,455,25
2284,228400000,313,456,25
2285,228500000,313,456,26
2286,228600000,314,456,25
2287,228700000,313,456,25
2288,228800000,314,456,25
2289,228900000,313,456,25
2290,229000000,313,456,26
2291,229100000,315,455,25
2292,229200000,315,456,25
2293,229300000,314,455,25
2294,229400000,314,455,25
2295,229500000,314,455,25
2296,229600000,315,455,25
2297,229700000,314,455,25
2298,229800000,314,456,25
2299,229900000,314,456,25
2300,230000000,314,455,25
2301,230100000,314,455,25
2302,230200000,314,456,25
2303,230300000,313,456,25
2304,230400000,314,456,25
2305,230500000,314,456,25
2306,230600000,314,456,25
2307,230700000,314,455,25
2308,230800000,314,456,25
2309,230900000,314,456,25
2310,231000000,314,455,25
2311,231100000,314,456,25
2312,231200000,313,456,25
2313,231300000,314,456,25
2314,231400000,314,456,25
2315,231500000,314,456,25
2316,231600000,314,456,25
2317,231700000,314,456,25
2318,231800000,314,456,25
2319,231900000,314,456,25
2320,232000000,314,457,25
2321,232100000,315,458,26
2322,232200000,316,459,26
2323,232300000,317,461,26
2324,232400000,318,463,26
2325,232500000,320,465,26
2326,232600000,324,467,26
2327,232700000,325,472,26
2328,232800000,327,475,27
2329,232900000,328,475,27
2330,233000000,328,475,27
2331,233100000,328,475,27
2332,233200000,328,475,26
2333,233300000,329,477,27
2334,233400000,333,481,26
2335,233500000,335,482,26
2336,233600000,337,483,26
2337,233700000,339,486,26
2338,233800000,339,488,27
2339,233900000,339,489,27
2340,234000000,339,490,27
2341,234100000,339,492,27
2342,234200000,339,492,27
2343,234300000,340,493,27
2344,234400000,339,493,28
2345,234500000,340,494,28
2346,234600000,340,494,27
2347,234700000,340,493,28
2348,234800000,340,494,28
2349,234900000,341,494,28
2350,235000000,342,497,28
2351,235100000,344,500,28
2352,235200000,346,502,28
2353,235300000,348,505,28
2354,235400000,349,507,28
2355,235500000,350,508,28
2356,235600000,351,509,28
2357,235700000,353,511,28
2358,235800000,353,513,29
2359,235900000,354,513,29
2360,236000000,354,513,28
2361,236100000,354,513,29
2362,236200000,354,514,28
2363,236300000,356,516,29
2364,236400000,359,520,28
2365,236500000,362,521,28
2366,236600000,365,524,27
2367,236700000,366,524,27
2368,236800000,365,527,29
2369,236900000,366,530,29
2370,237000000,367,532,29
2371,237100000,367,532,30
2372,237200000,368,535,30
2373,237300000,369,536,30
2374,237400000,370,536,30
2375,237500000,370,536,30
2376,237600000,371,538,30
2377,237700000,374,544,30
2378,237800000,378,549,31
2379,237900000,381,552,31
2380,238000000,382,553,31
2381,238100000,381,553,31
2382,238200000,381,553,31
2383,238300000,381,554,30
2384,238400000,384,558,31
2385,238500000,389,562,31
2386,238600000,390,565,31
2387,238700000,391,566,31
2388,238800000,392,568,32
2389,238900000,392,570,32
2390,239000000,393,571,32
2391,239100000,395,573,32
2392,239200000,395,573,32
2393,239300000,395,573,32
2394,239400000,394,573,32
2395,239500000,396,575,32
2396,239600000,401,582,32
2397,239700000,404,588,33
2398,239800000,407,590,33
2399,239900000,409,592,33
2400,240000000,409,592,33
2401,240100000,409,592,33
2402,240200000,408,592,33
2403,240300000,409,594,33
2404,240400000,411,597,34
2405,240500000,412,599,34
2406,240600000,413,601,35
2407,240700000,414,604,34
2408,240800000,416,605,34
2409,240900000,417,606,34
2410,241000000,418,607,34
2411,241100000,418,607,34
2412,241200000,418,607,34
2413,241300000,418,607,34
2414,241400000,418,607,35
2415,241500000,418,608,34
2416,241600000,418,608,34
2417,241700000,418,608,34
2418,241800000,419,608,34
2419,241900000,420,608,34
2420,242000000,419,609,34
2421,242100000,419,609,34
2422,242200000,419,609,35
2423,242300000,420,609,34
2424,242400000,420,610,34
2425,242500000,420,610,34
2426,242600000,420,610,34
2427,242700000,420,610,34
2428,242800000,419,610,35
2429,242900000,420,610,34
2430,243000000,420,610,34
2431,243100000,420,610,34
2432,243200000,420,611,34
2433,243300000,419,610,34
2434,243400000,420,610,34
2435,243500000,419,610,34
2436,243600000,419,610,34
2437,243700000,420,610,34
2438,243800000,420,611,34
2439,243900000,419,610,34
2440,244000000,419,610,34
2441,244100000,420,610,34
2442,244200000,419,610,34
2443,244300000,420,610,34
2444,244400000,420,610,34
2445,244500000,419,610,34
2446,244600000,419,610,34
2447,244700000,420,610,34
2448,244800000,419,611,34
2449,244900000,419,611,34
2450,245000000,419,610,34
2451,245100000,418,610,35
2452,245200000,419,610,34
2453,245300000,418,610,34
2454,245400000,418,610,34
2455,245500000,419,610,34
2456,245600000,419,611,34
2457,245700000,419,611,34
2458,245800000,419,610,34
2459,245900000,420,610,34
2460,246000000,420,610,34
2461,246100000,419,610,34
2462,246200000,419,610,34
2463,246300000,419,610,34
2464,246400000,419,610,34
2465,246500000,420,611,34
2466,246600000,419,611,34
2467,246700000,419,611,34
2468,246800000,419,611,34
2469,246900000,419,610,34
2470,247000000,419,611,34
2471,247100000,420,610,34
2472,247200000,420,610,34
2473,247300000,419,610,34
2474,247400000,420,610,34
2475,247500000,420,610,34
2476,247600000,419,611,34
2477,247700000,419,611,34
2478,247800000,419,611,34
2479,247900000,420,610,34
2480,248000000,420,610,34
2481,248100000,420,611,34
2482,248200000,419,610,34
2483,248300000,420,610,34
2484,248400000,420,610,34
2485,248500000,420,610,34
2486,248600000,420,610,34
2487,248700000,419,610,34
2488,248800000,419,610,34
2489,248900000,419,610,34
2490,249000000,419,610,34
2491,249100000,419,610,34
2492,249200000,419,610,34
2493,249300000,419,610,34
2494,249400000,420,610,34
2495,249500000,420,611,34
2496,249600000,419,611,34
2497,249700000,419,611,34
2498,249800000,419,611,33
2499,249900000,419,611,34
2500,250000000,419,611,34
2501,250100000,419,611,34
2502,250200000,419,611,34
2503,250300000,419,611,34
2504,250400000,419,611,34
2505,250500000,419,611,34
2506,250600000,419,611,34
2507,250700000,419,611,34
2508,250800000,419,610,34
2509,250900000,419,610,34
2510,251000000,419,610,34
2511,251100000,419,610,34
2512,251200000,419,611,34
2513,251300000,419,610,34
2514,251400000,419,610,34
2515,251500000,419,610,34
2516,251600000,419,611,34
2517,251700000,419,611,34
2518,251800000,419,611,34
2519,251900000,419,611,34
2520,252000000,418,611,34
2521,252100000,418,611,34
2522,252200000,418,611,34
2523,252300000,418,610,34
2524,252400000,418,611,34
2525,252500000,419,611,34
2526,252600000,418,611,34
2527,252700000,419,610,34
2528,252800000,419,610,34
2529,252900000,419,610,34
2530,253000000,419,610,34
2531,253100000,419,610,34
2532,253200000,419,611,34
2533,253300000,419,611,34
2534,253400000,419,610,34
2535,253500000,419,610,34
2536,253600000,419,610,34
2537,253700000,419,610,34
2538,253800000,419,611,34
2539,253900000,419,611,33
2540,254000000,419,611,33
2541,254100000,419,611,33
2542,254200000,419,611,34
2543,254300000,419,611,34
2544,254400000,419,611,34
2545,254500000,419,611,34
2546,254600000,418,610,34
2547,254700000,419,610,34
2548,254800000,419,611,34
2549,254900000,418,610,34
2550,255000000,419,610,34
2551,255100000,419,610,34
2552,255200000,419,610,34
2553,255300000,419,610,34
2554,255400000,419,610,34
2555,255500000,419,611,34
2556,255600000,419,610,34
2557,255700000,419,610,34
2558,255800000,419,610,34
2559,255900000,418,611,34
2560,256000000,418,611,34
2561,256100000,418,611,34
2562,256200000,419,611,34
2563,256300000,419,611,34
2564,256400000,419,611,34
2565,256500000,418,611,34
2566,256600000,418,611,34
2567,256700000,419,610,34
2568,256800000,419,610,34
2569,256900000,419,610,34
2570,257000000,419,610,34
2571,257100000,419,610,34
2572,257200000,419,610,34
2573,257300000,419,610,34
2574,257400000,419,610,34
2575,257500000,419,610,34
2576,257600000,419,610,34
2577,257700000,419,610,34
2578,257800000,419,610,34
2579,257900000,419,610,34
2580,258000000,419,610,34
2581,258100000,419,610,34
2582,258200000,419,610,34
2583,258300000,419,610,34
2584,258400000,419,610,34
2585,258500000,419,610,34
2586,258600000,419,610,34
2587,258700000,418,610,34
2588,258800000,419,610,34
2589,258900000,419,610,34
2590,259000000,419,610,34
2591,259100000,419,610,34
2592,259200000,419,610,34
2593,259300000,419,610,34
2594,259400000,419,610,34
2595,259500000,419,610,34
2596,259600000,418,610,35
2597,259700000,419,610,34
2598,259800000,420,610,34
2599,259900000,419,610,34
2600,260000000,419,610,34
2601,260100000,419,610,34
2602,260200000,419,610,34
2603,260300000,419,610,34
2604,260400000,419,610,34
2605,260500000,418,610,35
2606,260600000,419,610,34
2607,260700000,419,610,34
2608,260800000,419,610,34
2609,260900000,419,610,34
2610,261000000,418,610,34
2611,261100000,419,610,34
2612,261200000,419,610,34
2613,261300000,419,610,34
2614,261400000,419,610,34
2615,261500000,418,610,35
2616,261600000,419,610,34
2617,261700000,419,610,34
2618,261800000,419,610,34
2619,261900000,418,610,34
2620,262000000,419,609,35
2621,262100000,418,609,35
2622,262200000,419,610,34
2623,262300000,419,610,34
2624,262400000,418,610,34
2625,262500000,418,609,35
2626,262600000,418,609,35
2627,262700000,419,610,34
2628,262800000,419,609,35
2629,262900000,419,609,35
2630,263000000,418,610,35
2631,263100000,418,609,35
2632,263200000,418,609,35
2633,263300000,418,610,35
2634,263400000,418,610,35
2635,263500000,418,610,35
2636,263600000,418,610,34
2637,263700000,418,610,35
2638,263800000,418,610,35
2639,263900000,418,610,35
2640,264000000,418,610,34
2641,264100000,418,610,35
2642,264200000,418,610,35
2643,264300000,418,610,35
2644,264400000,418,609,35
2645,264500000,418,610,35
2646,264600000,419,610,34
2647,264700000,418,609,35
2648,264800000,418,610,35
2649,264900000,418,610,34
2650,265000000,418,610,35
2651,265100000,418,610,35
2652,265200000,418,610,35
2653,265300000,418,610,35
2654,265400000,419,610,34
2655,265500000,419,611,34
2656,265600000,419,610,34
2657,265700000,418,610,34
2658,265800000,418,610,35
2659,265900000,419,610,35
2660,266000000,419,610,34
2661,266100000,418,610,34
2662,266200000,419,610,35
2663,266300000,419,609,35
2664,266400000,419,610,34
2665,266500000,419,610,34
2666,266600000,419,610,34
2667,266700000,419,609,34
2668,266800000,419,610,34
2669,266900000,419,610,35
2670,267000000,419,610,34
2671,267100000,420,610,34
2672,267200000,420,609,34
2673,267300000,419,610,34
2674,267400000,420,610,34
2675,267500000,420,610,34
2676,267600000,419,610,34
2677,267700000,420,610,34
2678,267800000,419,610,34
2679,267900000,419,610,34
2680,268000000,419,609,35
2681,268100000,419,609,34
2682,268200000,419,609,35
2683,268300000,419,610,34
2684,268400000,419,610,34
2685,268500000,419,609,35
2686,268600000,419,609,35
2687,268700000,419,609,35
2688,268800000,419,609,35
2689,268900000,419,609,35
2690,269000000,419,609,35
2691,269100000,419,609,35
2692,269200000,419,609,35
2693,269300000,419,609,35
2694,269400000,419,610,35
2695,269500000,419,610,34
2696,269600000,419,610,34
2697,269700000,419,610,35
2698,269800000,419,610,34
2699,269900000,419,610,34
2700,270000000,419,610,34
2701,270100000,419,610,34
2702,270200000,419,610,34
2703,270300000,419,609,35
2704,270400000,419,609,35
2705,270500000,419,610,34
2706,270600000,418,610,35
2707,270700000,418,610,35
2708,270800000,418,610,34
2709,270900000,418,610,35
2710,271000000,418,610,35
2711,271100000,418,609,35
2712,271200000,418,609,35
2713,271300000,419,610,34
2714,271400000,418,610,35
2715,271500000,418,610,34
2716,271600000,418,610,35
2717,271700000,418,610,35
2718,271800000,419,610,34
2719,271900000,418,610,34
2720,272000000,418,610,35
2721,272100000,419,609,35
2722,272200000,419,610,34
2723,272300000,419,610,34
2724,272400000,419,610,34
2725,272500000,418,610,35
2726,272600000,418,609,35
2727,272700000,419,610,34
2728,272800000,419,610,34
2729,272900000,419,609,35
2730,273000000,419,609,35
2731,273100000,419,609,35
2732,273200000,419,609,35
2733,273300000,419,610,34
2734,273400000,419,610,34
2735,273500000,419,610,34
2736,273600000,419,610,34
2737,273700000,419,610,34
2738,273800000,419,610,34
2739,273900000,419,610,34
2740,274000000,419,610,34
2741,274100000,419,610,34
2742,274200000,419,611,34
2743,274300000,419,610,34
2744,274400000,419,610,34
2745,274500000,419,610,34
2746,274600000,419,610,34
2747,274700000,419,610,33
2748,274800000,419,610,34
2749,274900000,419,610,33
2750,275000000,419,610,34
2751,275100000,419,610,34
2752,275200000,419,610,34
2753,275300000,419,610,34
2754,275400000,419,610,34
2755,275500000,418,610,34
2756,275600000,419,610,34
2757,275700000,419,610,34
2758,275800000,419,610,34
2759,275900000,419,610,34
2760,276000000,420,609,34
2761,276100000,420,610,33
2762,276200000,419,610,33
2763,276300000,420,611,34
2764,276400000,422,613,34
2765,276500000,423,616,34
2766,276600000,426,619,34
2767,276700000,426,621,35
2768,276800000,427,623,35
2769,276900000,430,626,35
2770,277000000,432,629,36
2771,277100000,434,631,35
2772,277200000,435,632,35
2773,277300000,435,633,35
2774,277400000,435,633,35
2775,277500000,435,633,35
2776,277600000,438,637,36
2777,277700000,440,642,36
2778,277800000,441,643,36
2779,277900000,444,645,36
2780,278000000,446,646,36
2781,278100000,447,648,36
2782,278200000,448,649,35
2783,278300000,448,650,36
2784,278400000,448,650,36
2785,278500000,448,650,36
2786,278600000,448,650,36
2787,278700000,448,652,36
2788,278800000,450,658,37
2789,278900000,453,663,37
2790,279000000,454,663,38
2791,279100000,454,663,38
2792,279200000,454,663,37
2793,279300000,454,664,38
2794,279400000,457,667,38
2795,279500000,459,669,38
2796,279600000,460,670,38
2797,279700000,463,673,37
2798,279800000,466,674,36
2799,279900000,468,675,35
2800,280000000,469,676,35
2801,280100000,469,679,36
2802,280200000,470,680,37
2803,280300000,471,682,37
2804,280400000,471,683,37
2805,280500000,473,685,37
2806,280600000,474,687,37
2807,280700000,474,688,38
2808,280800000,474,688,38
2809,280900000,473,688,38
2810,281000000,474,688,38
2811,281100000,473,690,38
2812,281200000,474,693,40
2813,281300000,477,697,40
2814,281400000,479,703,41
2815,281500000,481,704,41
2816,281600000,481,704,41
2817,281700000,481,704,41
2818,281800000,482,705,41
2819,281900000,486,710,40
2820,282000000,488,713,40
2821,282100000,489,716,41
2822,282200000,491,718,40
2823,282300000,494,719,40
2824,282400000,495,721,40
2825,282500000,497,721,40
2826,282600000,498,724,40
2827,282700000,499,727,41
2828,282800000,500,727,41
2829,282900000,499,727,41
2830,283000000,499,727,41
2831,283100000,500,729,41
2832,283200000,502,737,43
2833,283300000,507,743,43
2834,283400000,510,746,43
2835,283500000,510,747,43
2836,283600000,510,747,43
2837,283700000,510,747,43
2838,283800000,512,749,43
2839,283900000,517,753,43
2840,284000000,518,756,43
2841,284100000,519,758,43
2842,284200000,521,760,43
2843,284300000,521,761,43
2844,284400000,523,762,43
2845,284500000,524,763,43
2846,284600000,524,764,43
2847,284700000,524,764,43
2848,284800000,524,765,43
2849,284900000,524,766,44
2850,285000000,524,766,44
2851,285100000,524,767,43
2852,285200000,525,766,43
2853,285300000,524,766,43
2854,285400000,524,766,44
2855,285500000,524,767,44
2856,285600000,525,767,43
2857,285700000,525,767,43
2858,285800000,525,767,43
2859,285900000,525,767,43
2860,286000000,525,766,43
2861,286100000,524,767,43
2862,286200000,525,766,43
2863,286300000,525,766,43
2864,286400000,525,766,43
2865,286500000,525,766,43
2866,286600000,525,766,43
2867,286700000,525,766,43
2868,286800000,525,766,43
2869,286900000,525,766,43
2870,287000000,524,766,43
2871,287100000,524,766,43
2872,287200000,525,767,43
2873,287300000,524,767,43
2874,287400000,524,767,43
2875,287500000,524,766,43
2876,287600000,524,766,43
2877,287700000,524,767,43
2878,287800000,525,766,43
2879,287900000,525,766,43
2880,288000000,525,766,43
2881,288100000,524,766,44
2882,288200000,524,766,44
2883,288300000,524,766,44
2884,288400000,524,766,43
2885,288500000,524,766,43
2886,288600000,524,766,43
2887,288700000,525,766,43
2888,288800000,524,766,44
2889,288900000,525,766,43
2890,289000000,524,766,44
2891,289100000,524,766,44
2892,289200000,524,766,44
2893,289300000,525,766,44
2894,289400000,525,766,43
2895,289500000,525,766,43
2896,289600000,525,766,43
2897,289700000,525,765,44
2898,289800000,525,765,44
2899,289900000,525,765,44
2900,290000000,525,765,44
2901,290100000,526,765,44
2902,290200000,526,766,44
2903,290300000,525,766,44
2904,290400000,525,766,44
2905,290500000,525,766,44
2906,290600000,525,766,44
2907,290700000,525,765,44
2908,290800000,525,766,44
2909,290900000,525,766,44
2910,291000000,525,766,44
2911,291100000,525,766,43
2912,291200000,525,765,44
2913,291300000,525,766,44
2914,291400000,525,766,43
2915,291500000,525,766,43
2916,291600000,525,766,43
2917,291700000,525,766,43
2918,291800000,526,766,43
2919,291900000,526,766,43
2920,292000000,525,766,43
2921,292100000,525,766,43
2922,292200000,525,765,44
2923,292300000,526,765,44
2924,292400000,525,766,43
2925,292500000,525,766,43
2926,292600000,525,766,43
2927,292700000,525,766,43
2928,292800000,525,765,43
2929,292900000,525,766,43
2930,293000000,525,765,44
2931,293100000,525,766,43
2932,293200000,525,766,44
2933,293300000,525,766,43
2934,293400000,525,765,43
2935,293500000,525,766,43
2936,293600000,525,766,43
2937,293700000,525,765,44
2938,293800000,525,765,44
2939,293900000,525,766,43
2940,294000000,524,766,44
2941,294100000,524,766,43
2942,294200000,525,766,43
2943,294300000,524,766,44
2944,294400000,524,766,43
2945,294500000,524,766,44
2946,294600000,525,766,43
2947,294700000,525,766,43
2948,294800000,524,766,44
2949,294900000,524,765,44
2950,295000000,524,765,44
2951,295100000,525,765,44
2952,295200000,524,765,44
2953,295300000,524,766,44
2954,295400000,524,765,44
2955,295500000,524,765,44
2956,295600000,524,766,44
2957,295700000,524,766,43
2958,295800000,524,766,44
2959,295900000,524,766,44
2960,296000000,524,766,44
2961,296100000,524,766,44
2962,296200000,524,766,43
2963,296300000,523,766,43
2964,296400000,524,766,43
2965,296500000,524,766,44
2966,296600000,523,765,44
2967,296700000,524,766,44
2968,296800000,523,766,44
2969,296900000,524,766,44
2970,297000000,524,765,44
2971,297100000,524,765,44
2972,297200000,524,766,44
2973,297300000,524,765,44
2974,297400000,524,765,44
2975,297500000,524,766,44
2976,297600000,524,766,43
2977,297700000,524,766,43
2978,297800000,524,766,43
2979,297900000,525,766,43
2980,298000000,525,766,43
2981,298100000,524,766,43
2982,298200000,524,766,43
2983,298300000,524,766,43
2984,298400000,524,766,43
2985,298500000,524,766,43
2986,298600000,524,766,43
2987,298700000,524,766,43
2988,298800000,524,766,43
2989,298900000,524,766,43
2990,299000000,524,766,43
2991,299100000,524,766,43
2992,299200000,524,766,43
2993,299300000,524,766,43
2994,299400000,524,766,43
2995,299500000,524,766,44
2996,299600000,524,766,43
2997,299700000,524,766,43
2998,299800000,524,766,43
2999,299900000,524,766,43
3000,300000000,524,766,44
3001,300100000,524,766,43
3002,300200000,524,766,44
3003,300300000,524,766,44
3004,300400000,524,766,44
3005,300500000,524,766,44
3006,300600000,524,766,44
3007,300700000,524,766,44
3008,300800000,524,766,44
3009,300900000,524,766,44
3010,301000000,525,766,44
3011,301100000,524,766,43
3012,301200000,525,766,43
3013,301300000,524,766,43
3014,301400000,524,766,44
3015,301500000,524,766,43
3016,301600000,524,766,43
3017,301700000,524,766,44
3018,301800000,525,766,43
3019,301900000,524,766,44
3020,302000000,525,766,44
3021,302100000,524,766,44
3022,302200000,524,766,44
3023,302300000,524,766,44
3024,302400000,524,766,43
3025,302500000,525,766,43
3026,302600000,524,766,43
3027,302700000,523,766,43
3028,302800000,524,766,43
3029,302900000,524,766,44
3030,303000000,524,766,44
3031,303100000,524,766,44
3032,303200000,525,766,43
3033,303300000,525,766,43
3034,303400000,524,766,43
3035,303500000,524,766,43
3036,303600000,524,766,43
3037,303700000,524,766,44
3038,303800000,524,766,43
3039,303900000,524,766,44
3040,304000000,524,766,43
3041,304100000,524,766,43
3042,304200000,524,766,44
3043,304300000,524,766,43
3044,304400000,525,766,43
3045,304500000,525,766,43
3046,304600000,524,766,43
3047,304700000,525,766,43
3048,304800000,524,766,43
3049,304900000,523,766,43
3050,305000000,524,767,43
3051,305100000,524,766,43
3052,305200000,524,767,43
3053,305300000,524,766,43
3054,305400000,524,766,43
3055,305500000,524,766,43
3056,305600000,524,766,43
3057,305700000,525,766,43
3058,305800000,525,766,43
3059,305900000,524,766,43
3060,306000000,524,766,43
3061,306100000,525,766,43
3062,306200000,524,766,43
3063,306300000,524,766,43
3064,306400000,524,766,43
3065,306500000,524,766,43
3066,306600000,524,766,44
3067,306700000,524,766,43
3068,306800000,524,766,43
3069,306900000,524,766,43
3070,307000000,524,766,43
3071,307100000,524,766,43
3072,307200000,524,766,43
3073,307300000,524,766,43
3074,307400000,524,766,43
3075,307500000,524,765,44
3076,307600000,524,766,43
3077,307700000,524,766,43
3078,307800000,524,766,43
3079,307900000,524,766,43
3080,308000000,525,766,43
3081,308100000,524,766,43
3082,308200000,524,766,43
3083,308300000,524,766,43
3084,308400000,524,766,43
3085,308500000,524,766,43
3086,308600000,525,766,43
3087,308700000,524,766,43
3088,308800000,524,767,43
3089,308900000,524,767,43
3090,309000000,524,766,43
3091,309100000,524,766,43
3092,309200000,524,766,43
3093,309300000,524,766,43
3094,309400000,524,766,43
3095,309500000,523,766,43
3096,309600000,523,766,43
3097,309700000,524,766,43
3098,309800000,524,766,43
3099,309900000,524,766,44
3100,310000000,524,766,43
3101,310100000,524,766,43
3102,310200000,524,766,43
3103,310300000,524,766,43
3104,310400000,524,765,44
3105,310500000,524,765,44
3106,310600000,524,765,44
3107,310700000,524,765,44
3108,310800000,525,765,43
3109,310900000,524,766,43
3110,311000000,524,766,43
3111,311100000,525,765,43
3112,311200000,524,766,43
3113,311300000,524,766,43
3114,311400000,524,765,43
3115,311500000,524,766,43
3116,311600000,524,766,43
3117,311700000,524,766,43
3118,311800000,524,766,43
3119,311900000,524,766,43
3120,312000000,524,766,43
3121,312100000,524,766,43
3122,312200000,524,766,43
3123,312300000,524,766,43
3124,312400000,524,766,43
3125,312500000,524,766,44
3126,312600000,523,765,44
3127,312700000,524,765,44
3128,312800000,524,765,44
3129,312900000,524,766,43
3130,313000000,524,766,43
3131,313100000,524,766,43
3132,313200000,524,766,43
3133,313300000,524,766,43
3134,313400000,524,766,43
3135,313500000,524,766,43
3136,313600000,524,766,43
3137,313700000,524,766,43
3138,313800000,524,766,44
3139,313900000,524,766,43
3140,314000000,524,766,44
3141,314100000,524,766,43
3142,314200000,525,766,43
3143,314300000,524,765,44
3144,314400000,525,766,43
3145,314500000,524,766,43
3146,314600000,525,766,43
3147,314700000,525,766,43
3148,314800000,525,766,43
3149,314900000,525,765,43
3150,315000000,525,766,43
3151,315100000,525,766,43
3152,315200000,525,766,42
3153,315300000,525,766,43
3154,315400000,525,766,43
3155,315500000,524,766,43
3156,315600000,524,766,43
3157,315700000,524,766,43
3158,315800000,524,766,43
3159,315900000,524,766,43
3160,316000000,524,766,43
3161,316100000,525,766,43
3162,316200000,524,766,43
3163,316300000,524,766,43
3164,316400000,524,766,43
3165,316500000,523,765,44
3166,316600000,523,766,44
3167,316700000,523,766,43
3168,316800000,524,765,44
3169,316900000,524,765,44
3170,317000000,525,766,43
3171,317100000,524,766,43
3172,317200000,524,766,43
3173,317300000,524,766,43
3174,317400000,524,765,43
3175,317500000,524,766,43
3176,317600000,524,766,43
3177,317700000,524,766,43
3178,317800000,523,766,43
3179,317900000,524,766,43
3180,318000000,524,766,43
3181,318100000,524,766,43
3182,318200000,524,765,44
3183,318300000,524,765,43
3184,318400000,524,766,43
3185,318500000,525,766,43
3186,318600000,524,766,43
3187,318700000,524,766,43
3188,318800000,524,766,43
3189,318900000,524,766,43
3190,319000000,524,766,43
3191,319100000,524,766,43
3192,319200000,523,765,43
3193,319300000,524,765,43
3194,319400000,525,765,44
3195,319500000,524,765,43
3196,319600000,524,766,43
3197,319700000,524,766,43
3198,319800000,524,766,43
3199,319900000,526,768,43
3200,320000000,526,771,44
3201,320100000,526,774,45
3202,320200000,529,778,44
3203,320300000,533,781,44
3204,320400000,535,784,45
3205,320500000,539,787,44
3206,320600000,540,787,44
3207,320700000,540,787,44
3208,320800000,539,788,43
3209,320900000,540,787,43
3210,321000000,546,792,43
3211,321100000,548,796,44
3212,321200000,548,799,44
3213,321300000,550,802,45
3214,321400000,551,804,45
3215,321500000,551,805,46
3216,321600000,552,807,46
3217,321700000,552,807,46
3218,321800000,552,807,46
3219,321900000,551,807,46
3220,322000000,552,809,46
3221,322100000,551,813,48
3222,322200000,554,816,48
3223,322300000,560,820,47
3224,322400000,561,823,48
3225,322500000,561,823,47
3226,322600000,561,823,47
3227,322700000,561,822,48
3228,322800000,563,824,47
3229,322900000,566,829,47
3230,323000000,569,832,47
3231,323100000,570,834,47
3232,323200000,572,835,47
3233,323300000,575,837,46
3234,323400000,576,840,47
3235,323500000,578,842,47
3236,323600000,579,843,47
3237,323700000,579,844,47
3238,323800000,579,844,47
3239,323900000,579,844,47
3240,324000000,578,844,48
3241,324100000,577,845,48
3242,324200000,575,851,51
3243,324300000,577,853,51
3244,324400000,578,854,52
3245,324500000,583,858,50
3246,324600000,585,862,50
3247,324700000,585,863,51
3248,324800000,588,865,50
3249,324900000,590,866,50
3250,325000000,590,866,50
3251,325100000,590,866,50
3252,325200000,590,867,50
3253,325300000,592,869,50
3254,325400000,596,872,49
3255,325500000,599,875,49
3256,325600000,601,878,49
3257,325700000,604,881,49
3258,325800000,605,883,50
3259,325900000,605,885,50
3260,326000000,605,884,50
3261,326100000,605,884,50
3262,326200000,604,885,51
3263,326300000,604,890,53
3264,326400000,604,893,54
3265,326500000,607,895,54
3266,326600000,612,899,53
