time,time_us,eA,eB,eC
2192,219200000,548,794,43
2193,219300000,541,784,42
2194,219400000,547,794,43
2195,219500000,544,788,42
2196,219600000,543,787,42
2197,219700000,548,795,43
2198,219800000,542,784,42
2199,219900000,547,792,42
2200,220000000,545,791,42
2201,220100000,541,785,42
2202,220200000,548,795,43
2203,220300000,542,786,42
2204,220400000,545,790,42
2205,220500000,547,793,42
2206,220600000,541,784,42
2207,220700000,546,791,42
2208,220800000,546,791,42
2209,220900000,542,786,42
2210,221000000,547,793,42
2211,221100000,544,787,42
2212,221200000,544,788,42
2213,221300000,547,792,43
2214,221400000,543,787,42
2215,221500000,543,787,43
2216,221600000,523,757,40
2217,221700000,520,753,41
2218,221800000,508,734,39
2219,221900000,509,737,39
2220,222000000,504,729,39
2221,222100000,485,703,37
2222,222200000,499,722,38
2223,222300000,486,704,38
2224,222400000,477,690,37
2225,222500000,473,684,36
2226,222600000,445,645,35
2227,222700000,404,585,31
2228,222800000,376,545,29
2229,222900000,338,491,27
2230,223000000,303,439,23
2231,223100000,284,410,21
2232,223200000,270,389,20
2233,223300000,251,362,19
2234,223400000,268,386,21
2235,223500000,280,405,21
2236,223600000,299,432,22
2237,223700000,362,525,28
2238,223800000,393,570,31
2239,223900000,366,529,28
2240,224000000,370,535,28
2241,224100000,446,645,34
2242,224200000,461,669,36
2243,224300000,505,732,39
2244,224400000,516,746,40
2245,224500000,517,748,40
2246,224600000,544,788,42
2247,224700000,527,762,40
2248,224800000,546,790,42
2249,224900000,551,797,42
2250,225000000,534,772,41
2251,225100000,550,797,42
2252,225200000,540,783,42
2253,225300000,539,781,42
2254,225400000,549,796,43
2255,225500000,535,775,41
2256,225600000,547,791,42
2257,225700000,543,786,42
2258,225800000,537,778,41
2259,225900000,549,797,42
2260,226000000,535,777,41
2261,226100000,544,789,41
2262,226200000,544,789,42
2263,226300000,535,777,42
2264,226400000,549,796,42
2265,226500000,537,779,42
2266,226600000,542,786,42
2267,226700000,547,791,42
2268,226800000,535,775,42
2269,226900000,549,794,42
2270,227000000,540,781,42
2271,227100000,541,784,42
2272,227200000,548,793,42
2273,227300000,536,776,41
2274,227400000,547,793,42
2275,227500000,541,784,42
2276,227600000,539,781,42
2277,227700000,549,796,43
2278,227800000,535,775,42
2279,227900000,545,790,42
2280,228000000,543,787,42
2281,228100000,536,777,42
2282,228200000,550,796,42
2283,228300000,536,777,41
2284,228400000,544,787,42
2285,228500000,545,790,42
2286,228600000,535,776,41
2287,228700000,548,796,42
2288,228800000,538,780,41
2289,228900000,541,785,42
2290,229000000,546,792,42
2291,229100000,535,775,41
2292,229200000,547,794,42
2293,229300000,539,782,42
2294,229400000,539,782,42
2295,229500000,547,793,42
2296,229600000,535,776,41
2297,229700000,547,792,42
2298,229800000,541,785,42
2299,229900000,539,780,41
2300,230000000,548,794,42
2301,230100000,535,777,42
2302,230200000,546,790,42
2303,230300000,543,787,42
2304,230400000,537,779,42
2305,230500000,548,794,42
2306,230600000,537,778,42
2307,230700000,544,787,42
2308,230800000,544,788,42
2309,230900000,536,777,42
2310,231000000,548,793,43
2311,231100000,537,779,42
2312,231200000,542,786,42
2313,231300000,546,790,42
2314,231400000,536,777,42
2315,231500000,547,793,43
2316,231600000,540,781,42
2317,231700000,540,784,42
2318,231800000,547,792,42
2319,231900000,536,777,41
2320,232000000,547,792,42
2321,232100000,541,784,41
2322,232200000,540,782,41
2323,232300000,547,793,42
2324,232400000,536,778,41
2325,232500000,545,791,41
2326,232600000,542,787,41
2327,232700000,538,781,41
2328,232800000,547,793,42
2329,232900000,537,779,41
2330,233000000,543,789,42
2331,233100000,543,788,42
2332,233200000,537,780,41
2333,233300000,547,793,42
2334,233400000,538,781,41
2335,233500000,542,787,42
2336,233600000,545,789,42
2337,233700000,537,779,41
2338,233800000,547,792,42
2339,233900000,540,782,41
2340,234000000,541,785,42
2341,234100000,545,791,42
2342,234200000,537,778,41
2343,234300000,546,791,42
2344,234400000,540,783,42
2345,234500000,540,783,42
2346,234600000,547,791,42
2347,234700000,537,779,41
2348,234800000,545,790,42
2349,234900000,542,785,42
2350,235000000,539,782,41
2351,235100000,547,792,42
2352,235200000,537,780,41
2353,235300000,544,788,42
2354,235400000,543,787,42
2355,235500000,539,780,41
2356,235600000,547,792,42
2357,235700000,538,781,41
2358,235800000,543,787,42
2359,235900000,544,788,42
2360,236000000,538,780,41
2361,236100000,547,791,42
2362,236200000,539,782,41
2363,236300000,542,786,41
2364,236400000,545,789,42
2365,236500000,538,780,41
2366,236600000,547,791,41
2367,236700000,541,783,41
2368,236800000,541,784,42
2369,236900000,546,790,42
2370,237000000,538,779,41
2371,237100000,546,790,42
2372,237200000,542,784,42
2373,237300000,540,783,42
2374,237400000,546,790,42
2375,237500000,537,780,42
2376,237600000,544,788,42
2377,237700000,543,786,42
2378,237800000,539,782,41
2379,237900000,546,791,42
2380,238000000,539,780,42
2381,238100000,543,787,42
2382,238200000,543,787,42
2383,238300000,538,781,42
2384,238400000,545,791,42
2385,238500000,539,782,41
2386,238600000,542,786,42
2387,238700000,544,788,42
2388,238800000,538,781,41
2389,238900000,545,790,42
2390,239000000,540,782,42
2391,239100000,541,785,42
2392,239200000,544,789,42
2393,239300000,537,780,42
2394,239400000,545,790,42
2395,239500000,540,784,42
2396,239600000,540,784,42
2397,239700000,545,790,42
2398,239800000,538,780,42
2399,239900000,544,788,42
2400,240000000,541,786,42
2401,240100000,539,783,42
2402,240200000,545,790,42
2403,240300000,538,781,42
2404,240400000,543,788,42
2405,240500000,542,787,41
2406,240600000,539,782,42
2407,240700000,545,790,42
2408,240800000,538,781,42
2409,240900000,543,787,42
2410,241000000,543,787,42
2411,241100000,539,782,42
2412,241200000,545,790,42
2413,241300000,539,783,42
2414,241400000,542,786,42
2415,241500000,544,788,42
2416,241600000,539,781,42
2417,241700000,545,789,42
2418,241800000,541,784,41
2419,241900000,541,785,41
2420,242000000,545,789,41
2421,242100000,539,782,41
2422,242200000,545,789,42
2423,242300000,541,785,42
2424,242400000,541,784,41
2425,242500000,545,789,41
2426,242600000,540,782,41
2427,242700000,545,787,42
2428,242800000,542,785,42
2429,242900000,541,782,42
2430,243000000,546,789,42
2431,243100000,540,782,42
2432,243200000,544,787,42
2433,243300000,543,786,42
2434,243400000,540,781,42
2435,243500000,546,789,42
2436,243600000,541,782,42
2437,243700000,544,786,42
2438,243800000,545,787,42
2439,243900000,540,782,41
2440,244000000,545,789,42
2441,244100000,541,783,42
2442,244200000,543,785,42
2443,244300000,544,787,42
2444,244400000,540,781,42
2445,244500000,545,788,42
2446,244600000,542,784,42
2447,244700000,542,784,42
2448,244800000,545,788,42
2449,244900000,540,781,42
2450,245000000,545,787,42
2451,245100000,542,784,42
2452,245200000,542,783,41
2453,245300000,546,789,41
2454,245400000,540,782,41
2455,245500000,544,787,42
2456,245600000,543,786,42
2457,245700000,541,783,42
2458,245800000,546,789,41
2459,245900000,541,783,41
2460,246000000,544,787,41
2461,246100000,544,787,41
2462,246200000,541,783,41
2463,246300000,545,788,42
2464,246400000,541,783,41
2465,246500000,543,786,41
2466,246600000,544,787,41
2467,246700000,542,782,41
2468,246800000,546,788,41
2469,246900000,542,784,41
2470,247000000,543,785,41
2471,247100000,545,787,42
2472,247200000,541,782,41
2473,247300000,545,788,42
2474,247400000,542,785,41
2475,247500000,543,784,41
2476,247600000,545,788,42
2477,247700000,540,782,41
2478,247800000,544,787,42
2479,247900000,543,785,41
2480,248000000,542,784,41
2481,248100000,545,788,42
2482,248200000,541,782,42
2483,248300000,544,786,42
2484,248400000,543,786,42
2485,248500000,541,783,42
2486,248600000,546,787,42
2487,248700000,542,782,42
2488,248800000,544,786,42
2489,248900000,544,786,42
2490,249000000,542,783,41
2491,249100000,546,788,42
2492,249200000,542,783,42
2493,249300000,543,785,42
2494,249400000,545,787,42
2495,249500000,541,782,42
2496,249600000,545,787,42
2497,249700000,542,784,42
2498,249800000,542,785,42
2499,249900000,544,787,41
2500,250000000,541,783,42
2501,250100000,544,787,42
2502,250200000,542,785,42
2503,250300000,542,784,41
2504,250400000,545,788,41
2505,250500000,541,783,41
2506,250600000,544,787,42
2507,250700000,543,786,42
2508,250800000,542,784,41
2509,250900000,545,788,41
2510,251000000,541,783,42
2511,251100000,543,786,42
2512,251200000,543,786,42
2513,251300000,541,783,42
2514,251400000,545,788,41
2515,251500000,542,784,41
2516,251600000,544,786,41
2517,251700000,544,787,41
2518,251800000,542,784,41
2519,251900000,544,787,42
2520,252000000,542,784,42
2521,252100000,544,785,41
2522,252200000,544,787,41
2523,252300000,542,783,41
2524,252400000,545,787,41
2525,252500000,542,785,41
2526,252600000,542,785,42
2527,252700000,545,787,42
2528,252800000,541,783,41
2529,252900000,544,787,42
2530,253000000,543,785,42
2531,253100000,542,784,42
2532,253200000,544,787,42
2533,253300000,541,783,42
2534,253400000,544,787,42
2535,253500000,543,786,42
2536,253600000,542,783,42
2537,253700000,544,787,42
2538,253800000,541,783,42
2539,253900000,543,785,42
2540,254000000,543,786,42
2541,254100000,542,783,42
2542,254200000,545,787,42
2543,254300000,543,783,42
2544,254400000,544,785,42
2545,254500000,544,786,42
2546,254600000,542,783,42
2547,254700000,545,787,41
2548,254800000,543,784,41
2549,254900000,542,785,42
2550,255000000,544,787,42
2551,255100000,542,783,42
2552,255200000,545,787,42
2553,255300000,543,785,41
2554,255400000,542,785,41
2555,255500000,544,787,41
2556,255600000,542,784,41
2557,255700000,544,787,41
2558,255800000,543,785,41
2559,255900000,542,784,42
2560,256000000,544,787,41
2561,256100000,542,784,41
2562,256200000,544,786,41
2563,256300000,543,786,41
2564,256400000,542,784,41
2565,256500000,545,787,41
2566,256600000,542,784,41
2567,256700000,544,786,41
2568,256800000,544,786,41
2569,256900000,542,784,42
2570,257000000,545,787,42
2571,257100000,543,784,41
2572,257200000,543,786,41
2573,257300000,544,786,41
2574,257400000,543,783,41
2575,257500000,545,787,41
2576,257600000,543,785,41
2577,257700000,543,785,41
2578,257800000,545,787,41
2579,257900000,543,784,41
2580,258000000,545,787,41
2581,258100000,543,786,41
2582,258200000,543,785,41
2583,258300000,545,787,41
2584,258400000,543,784,41
2585,258500000,544,787,41
2586,258600000,543,786,41
2587,258700000,542,785,41
2588,258800000,545,787,41
2589,258900000,543,784,41
2590,259000000,544,786,41
2591,259100000,543,786,42
2592,259200000,542,784,41
2593,259300000,544,787,42
2594,259400000,542,784,42
2595,259500000,543,785,42
2596,259600000,543,786,42
2597,259700000,542,783,42
2598,259800000,545,787,42
2599,259900000,542,784,41
2600,260000000,543,785,42
2601,260100000,544,786,42
2602,260200000,543,784,41
2603,260300000,544,787,41
2604,260400000,543,785,41
2605,260500000,543,784,42
2606,260600000,544,786,42
2607,260700000,542,784,41
2608,260800000,544,786,42
2609,260900000,543,785,41
2610,261000000,543,784,41
2611,261100000,544,787,42
2612,261200000,543,784,41
2613,261300000,544,786,41
2614,261400000,543,785,41
2615,261500000,543,784,41
2616,261600000,545,786,41
2617,261700000,543,784,41
2618,261800000,544,786,41
2619,261900000,544,786,41
2620,262000000,542,784,41
2621,262100000,544,787,41
2622,262200000,542,784,41
2623,262300000,543,785,41
2624,262400000,545,786,41
2625,262500000,542,784,41
2626,262600000,544,787,41
2627,262700000,542,785,41
2628,262800000,543,785,41
2629,262900000,544,786,42
2630,263000000,542,783,42
2631,263100000,544,786,42
2632,263200000,543,785,41
2633,263300000,543,785,42
2634,263400000,544,786,41
2635,263500000,542,784,42
2636,263600000,544,786,42
2637,263700000,543,785,41
2638,263800000,543,784,41
2639,263900000,545,787,41
2640,264000000,543,784,41
2641,264100000,543,786,41
2642,264200000,543,785,42
2643,264300000,542,784,41
2644,264400000,544,787,41
2645,264500000,542,785,41
2646,264600000,543,786,41
2647,264700000,544,786,41
2648,264800000,542,784,41
2649,264900000,544,786,42
2650,265000000,543,784,41
2651,265100000,543,786,41
2652,265200000,544,787,41
2653,265300000,542,784,41
2654,265400000,544,786,42
2655,265500000,542,785,41
2656,265600000,543,785,41
2657,265700000,544,786,41
2658,265800000,542,784,41
2659,265900000,544,786,41
2660,266000000,542,785,42
2661,266100000,542,785,41
2662,266200000,544,786,41
2663,266300000,543,784,41
2664,266400000,544,786,41
2665,266500000,543,785,42
2666,266600000,543,784,41
2667,266700000,544,787,41
2668,266800000,542,784,41
2669,266900000,543,786,42
2670,267000000,543,786,41
2671,267100000,542,785,41
2672,267200000,544,786,41
2673,267300000,542,784,41
2674,267400000,544,786,41
2675,267500000,544,786,41
2676,267600000,543,784,41
2677,267700000,544,786,41
2678,267800000,543,785,41
2679,267900000,543,785,41
2680,268000000,544,786,41
2681,268100000,542,784,42
2682,268200000,543,785,42
2683,268300000,542,784,42
2684,268400000,543,785,42
2685,268500000,544,786,42
2686,268600000,542,784,42
2687,268700000,544,786,42
2688,268800000,543,785,41
2689,268900000,542,785,41
2690,269000000,543,786,42
2691,269100000,542,784,42
2692,269200000,544,785,42
2693,269300000,543,785,41
2694,269400000,542,785,41
2695,269500000,544,786,41
2696,269600000,543,784,41
2697,269700000,544,786,41
2698,269800000,543,786,41
2699,269900000,543,785,41
2700,270000000,544,786,41
2701,270100000,543,785,41
2702,270200000,543,785,41
2703,270300000,543,786,41
2704,270400000,542,784,41
2705,270500000,544,786,41
2706,270600000,543,785,41
2707,270700000,543,785,42
2708,270800000,544,786,41
2709,270900000,543,784,41
2710,271000000,544,786,41
2711,271100000,543,785,41
2712,271200000,543,785,41
2713,271300000,544,786,41
2714,271400000,542,784,41
2715,271500000,543,786,42
2716,271600000,543,785,42
2717,271700000,543,784,41
2718,271800000,543,786,42
2719,271900000,541,784,42
2720,272000000,543,785,42
2721,272100000,543,785,42
2722,272200000,542,784,42
2723,272300000,543,786,42
2724,272400000,542,784,42
2725,272500000,543,785,42
2726,272600000,543,785,42
2727,272700000,542,784,42
2728,272800000,543,786,42
2729,272900000,542,784,42
2730,273000000,543,785,42
2731,273100000,543,785,42
2732,273200000,543,784,42
2733,273300000,544,786,41
2734,273400000,543,785,41
2735,273500000,543,785,41
2736,273600000,543,786,41
2737,273700000,542,784,41
2738,273800000,543,786,41
2739,273900000,542,785,41
2740,274000000,543,785,42
2741,274100000,544,786,41
2742,274200000,542,785,41
2743,274300000,543,786,41
2744,274400000,543,785,41
2745,274500000,543,785,41
2746,274600000,544,786,41
2747,274700000,542,785,41
2748,274800000,544,786,41
2749,274900000,543,786,41
2750,275000000,542,785,41
2751,275100000,544,785,42
2752,275200000,543,784,41
2753,275300000,543,785,41
2754,275400000,543,785,42
2755,275500000,542,784,41
2756,275600000,544,786,41
2757,275700000,542,785,41
2758,275800000,542,786,41
2759,275900000,543,786,41
2760,276000000,542,785,41
2761,276100000,543,786,42
2762,276200000,542,785,41
2763,276300000,543,785,41
2764,276400000,543,786,42
2765,276500000,542,784,41
2766,276600000,543,786,41
2767,276700000,543,785,41
2768,276800000,544,784,41
2769,276900000,543,785,42
2770,277000000,542,784,42
2771,277100000,543,785,42
2772,277200000,543,785,42
2773,277300000,543,784,42
2774,277400000,543,786,42
2775,277500000,543,784,41
2776,277600000,543,786,41
2777,277700000,543,785,41
2778,277800000,542,784,41
2779,277900000,543,786,42
2780,278000000,542,784,42
2781,278100000,543,785,42
2782,278200000,544,785,41
2783,278300000,542,785,41
2784,278400000,544,786,41
2785,278500000,542,785,41
2786,278600000,542,786,41
2787,278700000,543,786,41
2788,278800000,542,785,42
2789,278900000,544,785,42
2790,279000000,543,785,41
2791,279100000,543,785,41
2792,279200000,544,786,41
2793,279300000,543,785,41
2794,279400000,544,786,41
2795,279500000,543,785,41
2796,279600000,543,785,41
2797,279700000,544,786,41
2798,279800000,543,785,41
2799,279900000,544,786,41
2800,280000000,543,786,41
2801,280100000,543,785,41
2802,280200000,544,786,41
2803,280300000,543,785,41
2804,280400000,543,786,41
2805,280500000,543,786,41
2806,280600000,543,785,41
2807,280700000,544,786,41
2808,280800000,543,785,41
2809,280900000,543,786,41
2810,281000000,543,786,41
2811,281100000,543,785,41
2812,281200000,544,786,41
2813,281300000,543,785,41
2814,281400000,543,786,41
2815,281500000,543,786,41
2816,281600000,543,785,41
2817,281700000,543,786,41
2818,281800000,543,785,41
2819,281900000,543,785,41
2820,282000000,544,786,41
2821,282100000,542,785,41
2822,282200000,543,786,41
2823,282300000,543,786,41
2824,282400000,543,785,41
2825,282500000,543,786,41
2826,282600000,542,785,41
2827,282700000,543,786,41
2828,282800000,543,786,41
2829,282900000,543,785,41
2830,283000000,544,786,41
2831,283100000,543,785,41
2832,283200000,543,786,41
2833,283300000,543,786,41
2834,283400000,543,785,41
2835,283500000,544,786,41
2836,283600000,543,785,41
2837,283700000,543,785,41
2838,283800000,543,786,41
2839,283900000,543,785,41
2840,284000000,543,786,41
2841,284100000,543,785,41
2842,284200000,543,785,41
2843,284300000,543,786,41
2844,284400000,542,785,41
2845,284500000,543,786,41
2846,284600000,543,786,41
2847,284700000,543,786,41
2848,284800000,544,786,41
2849,284900000,543,785,41
2850,285000000,543,786,41
2851,285100000,543,786,41
2852,285200000,543,786,41
2853,285300000,543,787,40
2854,285400000,543,785,41
2855,285500000,544,786,41
2856,285600000,543,786,41
2857,285700000,543,785,41
2858,285800000,544,787,40
2859,285900000,543,785,41
2860,286000000,544,786,41
2861,286100000,544,786,41
2862,286200000,543,785,41
2863,286300000,543,787,41
2864,286400000,543,786,41
2865,286500000,543,786,41
2866,286600000,543,786,41
2867,286700000,542,785,41
2868,286800000,543,786,41
2869,286900000,543,785,41
2870,287000000,543,785,41
2871,287100000,544,786,41
2872,287200000,543,785,41
2873,287300000,543,785,42
2874,287400000,543,785,41
2875,287500000,543,785,41
2876,287600000,543,786,41
2877,287700000,543,785,41
2878,287800000,544,785,41
2879,287900000,543,785,42
2880,288000000,542,785,42
2881,288100000,543,785,41
2882,288200000,542,785,41
2883,288300000,543,786,41
2884,288400000,543,786,41
2885,288500000,542,785,41
2886,288600000,543,786,41
2887,288700000,542,786,41
2888,288800000,543,786,41
2889,288900000,543,786,41
2890,289000000,542,785,41
2891,289100000,543,786,41
2892,289200000,542,785,41
2893,289300000,543,786,41
2894,289400000,543,786,41
2895,289500000,542,785,41
2896,289600000,543,786,41
2897,289700000,542,786,41
2898,289800000,543,785,41
2899,289900000,544,786,41
2900,290000000,543,785,41
2901,290100000,543,785,41
2902,290200000,543,785,41
2903,290300000,543,785,42
2904,290400000,543,786,41
2905,290500000,543,785,41
2906,290600000,543,785,41
2907,290700000,543,785,42
2908,290800000,543,785,41
2909,290900000,544,785,41
2910,291000000,543,785,41
2911,291100000,543,785,42
2912,291200000,543,785,41
2913,291300000,543,785,41
2914,291400000,543,785,42
2915,291500000,543,784,42
2916,291600000,543,785,41
2917,291700000,544,785,41
2918,291800000,543,785,41
2919,291900000,543,785,41
2920,292000000,543,785,41
2921,292100000,543,785,41
2922,292200000,543,786,41
2923,292300000,543,785,41
2924,292400000,543,785,41
2925,292500000,543,785,41
2926,292600000,543,785,41
2927,292700000,544,785,41
2928,292800000,544,785,40
2929,292900000,544,786,41
2930,293000000,544,785,41
2931,293100000,544,785,41
2932,293200000,543,786,41
2933,293300000,543,785,41
2934,293400000,543,785,41
2935,293500000,544,785,41
2936,293600000,543,785,41
2937,293700000,544,785,41
2938,293800000,543,785,41
2939,293900000,543,785,41
2940,294000000,543,785,41
2941,294100000,543,785,41
2942,294200000,543,785,41
2943,294300000,543,785,41
2944,294400000,544,785,41
2945,294500000,544,785,41
2946,294600000,544,785,41
2947,294700000,544,785,41
2948,294800000,544,785,41
2949,294900000,544,785,41
2950,295000000,544,786,41
2951,295100000,543,785,41
2952,295200000,543,785,41
2953,295300000,544,785,41
2954,295400000,543,785,41
2955,295500000,544,785,41
2956,295600000,543,785,41
2957,295700000,543,785,41
2958,295800000,544,785,41
2959,295900000,544,785,41
2960,296000000,544,785,41
2961,296100000,544,785,41
2962,296200000,543,785,41
2963,296300000,543,785,41
2964,296400000,543,785,41
2965,296500000,543,785,42
2966,296600000,543,785,41
2967,296700000,543,785,41
2968,296800000,543,785,41
2969,296900000,543,785,41
2970,297000000,543,785,41
2971,297100000,543,785,41
2972,297200000,543,785,41
2973,297300000,543,785,42
2974,297400000,543,785,41
2975,297500000,543,785,41
2976,297600000,543,785,41
2977,297700000,544,785,41
2978,297800000,543,785,41
2979,297900000,542,785,41
2980,298000000,543,786,41
2981,298100000,543,785,41
2982,298200000,542,785,41
2983,298300000,543,785,41
2984,298400000,543,785,41
2985,298500000,543,785,41
2986,298600000,543,785,41
2987,298700000,543,785,41
2988,298800000,543,785,41
2989,298900000,543,785,41
2990,299000000,543,785,41
2991,299100000,543,785,41
2992,299200000,543,785,41
2993,299300000,543,785,41
2994,299400000,543,785,42
2995,299500000,543,785,41
2996,299600000,543,785,41
2997,299700000,543,784,41
2998,299800000,543,785,41
2999,299900000,543,785,41
3000,300000000,543,785,41
3001,300100000,543,785,42
3002,300200000,543,785,41
3003,300300000,543,785,41
3004,300400000,543,784,42
3005,300500000,543,784,42
3006,300600000,543,785,42
3007,300700000,543,784,42
3008,300800000,544,784,42
3009,300900000,543,784,42
3010,301000000,543,785,41
3011,301100000,544,785,41
3012,301200000,543,785,41
3013,301300000,543,785,42
3014,301400000,543,784,42
3015,301500000,543,784,42
3016,301600000,543,785,42
3017,301700000,543,784,41
3018,301800000,543,785,41
3019,301900000,543,785,42
3020,302000000,543,785,42
3021,302100000,543,785,41
3022,302200000,543,785,41
3023,302300000,543,785,41
3024,302400000,543,785,41
3025,302500000,543,785,41
3026,302600000,543,785,41
3027,302700000,543,785,41
3028,302800000,543,785,41
3029,302900000,543,785,41
3030,303000000,543,785,42
3031,303100000,543,785,42
3032,303200000,542,785,41
3033,303300000,543,785,41
3034,303400000,543,785,42
3035,303500000,543,785,41
3036,303600000,543,785,41
3037,303700000,543,785,42
3038,303800000,543,785,42
3039,303900000,543,785,41
3040,304000000,543,785,41
3041,304100000,543,785,41
3042,304200000,543,785,41
3043,304300000,543,785,41
3044,304400000,543,785,41
3045,304500000,542,785,42
3046,304600000,543,785,41
3047,304700000,544,785,41
3048,304800000,543,785,41
3049,304900000,543,785,41
3050,305000000,543,785,41
3051,305100000,543,785,41
3052,305200000,544,785,42
3053,305300000,543,785,41
3054,305400000,543,784,42
3055,305500000,544,784,42
3056,305600000,544,785,42
3057,305700000,543,784,42
3058,305800000,543,785,41
3059,305900000,543,785,42
3060,306000000,543,785,42
3061,306100000,543,784,42
3062,306200000,543,785,42
3063,306300000,543,785,42
3064,306400000,543,785,42
3065,306500000,543,785,42
3066,306600000,542,785,42
3067,306700000,543,785,41
3068,306800000,544,785,41
3069,306900000,544,785,41
3070,307000000,544,785,41
3071,307100000,544,785,41
3072,307200000,544,785,41
3073,307300000,544,785,41
3074,307400000,544,785,41
3075,307500000,544,784,41
3076,307600000,544,785,41
3077,307700000,544,785,41
3078,307800000,543,784,42
3079,307900000,544,784,41
3080,308000000,544,784,42
3081,308100000,543,784,42
3082,308200000,543,785,41
3083,308300000,544,785,41
3084,308400000,544,785,41
3085,308500000,544,785,41
3086,308600000,544,785,41
3087,308700000,544,785,41
3088,308800000,544,785,41
3089,308900000,543,785,41
3090,309000000,544,785,41
3091,309100000,543,785,41
3092,309200000,544,785,41
3093,309300000,542,784,41
3094,309400000,544,786,41
3095,309500000,537,775,41
3096,309600000,511,741,41
3097,309700000,497,717,38
3098,309800000,387,555,29
3099,309900000,274,391,20
3100,310000000,203,288,14
3101,310100000,84,115,5
3102,310200000,6,1,-2
3103,310300000,-32,-52,-2
3104,310400000,-22,-39,-2
3105,310500000,12,8,-2
3106,310600000,1,-7,-1
3107,310700000,5,-1,-2
3108,310800000,3,-3,-2
3109,310900000,4,-2,-2
3110,311000000,4,-2,-2
3111,311100000,3,-2,-2
3112,311200000,3,-2,-1
3113,311300000,3,-2,-1
3114,311400000,3,-2,-2
3115,311500000,4,-2,-2
3116,311600000,4,-1,-2
3117,311700000,3,-2,-2
3118,311800000,3,-1,-1
3119,311900000,3,-1,-2
3120,312000000,4,-1,-2
3121,312100000,4,-2,-2
3122,312200000,4,-2,-2
3123,312300000,4,-1,-2
3124,312400000,3,-2,-2
3125,312500000,3,-2,-2
3126,312600000,3,-2,-2
3127,312700000,4,-2,-2
3128,312800000,4,-2,-2
3129,312900000,3,-2,-2
3130,313000000,3,-2,-2
3131,313100000,4,-1,-2
3132,313200000,3,-1,-2
3133,313300000,3,-1,-2
3134,313400000,4,-2,-2
3135,313500000,4,-2,-2
3136,313600000,4,-1,-2
3137,313700000,4,-1,-2
3138,313800000,4,-1,-2
3139,313900000,3,-2,-2
3140,314000000,3,-2,-2
3141,314100000,3,-1,-2
3142,314200000,3,-1,-2
3143,314300000,3,-1,-2
3144,314400000,3,-1,-2
3145,314500000,3,-1,-2
3146,314600000,4,-1,-2
3147,314700000,4,-1,-2
3148,314800000,3,-1,-2
3149,314900000,3,-1,-2
3150,315000000,3,-1,-2
3151,315100000,3,-2,-2
3152,315200000,3,-1,-2
3153,315300000,3,-1,-1
3154,315400000,3,-1,-1
3155,315500000,3,-2,-1
3156,315600000,2,-1,-1
3157,315700000,2,-1,-1
3158,315800000,2,-1,-1
3159,315900000,3,-1,-1
3160,316000000,3,-1,-1
3161,316100000,2,-2,-1
3162,316200000,3,-1,-2
3163,316300000,2,-3,-1
3164,316400000,2,-3,-1
3165,316500000,3,-2,-1
3166,316600000,3,-1,-1
3167,316700000,3,-1,-1
3168,316800000,3,-2,-1
3169,316900000,3,-1,-2
3170,317000000,3,-1,-1
3171,317100000,3,-1,-2
3172,317200000,3,-1,-2
3173,317300000,3,-2,-1
3174,317400000,3,-1,-1
3175,317500000,2,-1,-1
3176,317600000,3,-1,-1
3177,317700000,3,-1,-2
3178,317800000,3,-1,-2
3179,317900000,3,-1,-1
3180,318000000,2,-1,-1
3181,318100000,3,-2,-1
3182,318200000,3,-2,-2
3183,318300000,3,-1,-1
3184,318400000,3,-2,-1
3185,318500000,3,-2,-1
3186,318600000,3,-2,-1
3187,318700000,3,-2,-1
3188,318800000,3,-2,-1
3189,318900000,3,-2,-1
3190,319000000,3,-2,-2
3191,319100000,3,-2,-1
3192,319200000,4,-1,-2
3193,319300000,3,-2,-1
3194,319400000,3,-2,-1
3195,319500000,3,-2,-2
3196,319600000,4,-2,-2
3197,319700000,3,-2,-1
3198,319800000,4,-2,-1
3199,319900000,4,-2,-2
3200,320000000,4,-1,-2
3201,320100000,3,-1,-1
3202,320200000,3,-2,-1
3203,320300000,3,-2,-1
3204,320400000,3,-2,-1
3205,320500000,3,-2,-1
3206,320600000,3,-2,-1
3207,320700000,3,-2,-1
3208,320800000,3,-2,-1
3209,320900000,3,-2,-1
3210,321000000,3,-2,-1
3211,321100000,2,-1,-1
3212,321200000,3,-2,-1
3213,321300000,3,-2,-1
3214,321400000,3,-2,-1
3215,321500000,3,-2,-1
3216,321600000,3,-2,-1
3217,321700000,2,-2,-1
3218,321800000,2,-2,-1
3219,321900000,2,-2,-1
3220,322000000,2,-2,-1
3221,322100000,2,-2,-1
3222,322200000,2,-2,-1
3223,322300000,2,-2,-1
3224,322400000,3,-2,-1
3225,322500000,3,-2,-1
3226,322600000,2,-1,-1
3227,322700000,2,-2,-1
3228,322800000,3,-2,-1
3229,322900000,3,-2,-2
3230,323000000,3,-1,-1
3231,323100000,3,-1,-1
3232,323200000,2,-2,-1
3233,323300000,3,-2,-1
3234,323400000,3,-1,-1
3235,323500000,2,-1,-1
